../../data/edgelists/56a85c8e26855e083a2f7954.txt             0.093609 
../../data/edgelists/56e98770a6d70217090cdd7d.txt             0.826944 
../../data/edgelists/56e98770a6d70217090cdd7e.txt             0.342159 
../../data/edgelists/56e98770a6d70217090cdd7f.txt             0.710097 
../../data/edgelists/56e98770a6d70217090cdd80.txt             0.336685 
../../data/edgelists/56e98770a6d70217090cdd81.txt             0.305424 
../../data/edgelists/56e98770a6d70217090cdd82.txt             0.377953 
../../data/edgelists/56e98770a6d70217090cdd83.txt             0.334663 
../../data/edgelists/56e98770a6d70217090cdd84.txt              0.29604 
../../data/edgelists/56e98770a6d70217090cdd85.txt             0.347213 
../../data/edgelists/56e98770a6d70217090cdd86.txt             0.338083 
../../data/edgelists/56e98770a6d70217090cdd87.txt             0.292461 
../../data/edgelists/56e98770a6d70217090cdd88.txt             0.349529 
../../data/edgelists/56e98770a6d70217090cddaf.txt             0.456169 
../../data/edgelists/56e98770a6d70217090cdddd.txt               0.3896 
../../data/edgelists/56e98770a6d70217090cde03.txt             0.461083 
../../data/edgelists/56e98770a6d70217090cde04.txt             0.470813 
../../data/edgelists/56e98770a6d70217090cde06.txt             0.482067 
../../data/edgelists/56e98770a6d70217090cde08.txt             0.466669 
../../data/edgelists/56e98770a6d70217090cde3e.txt             0.513804 
../../data/edgelists/56e98770a6d70217090cde3f.txt             0.501762 
../../data/edgelists/56e98770a6d70217090cde40.txt             0.602387 
../../data/edgelists/56e98770a6d70217090cde41.txt              0.50393 
../../data/edgelists/56e98770a6d70217090cde42.txt             0.536824 
../../data/edgelists/56e98770a6d70217090cde45.txt              0.37737 
../../data/edgelists/56e98770a6d70217090cde46.txt             0.415988 
../../data/edgelists/56e98770a6d70217090cde47.txt             0.395749 
../../data/edgelists/56e98770a6d70217090cde49.txt             0.428501 
../../data/edgelists/56e98770a6d70217090cde4a.txt             0.413398 
../../data/edgelists/56e98770a6d70217090cde4d.txt                0.358 
../../data/edgelists/56e98770a6d70217090cde4e.txt             0.422986 
../../data/edgelists/56e98770a6d70217090cde4f.txt             0.396256 
../../data/edgelists/56e98770a6d70217090cde51.txt             0.396017 
../../data/edgelists/56e9db8da6d70217090cdf2b.txt            0.0373995 
../../data/edgelists/56e9e0d7a6d70217090cdfa0.txt            0.0978273 
../../data/edgelists/56e9e0d7a6d70217090cdfcb.txt             0.063476 
../../data/edgelists/56e9e0d7a6d70217090cdfcd.txt            0.0900733 
../../data/edgelists/56e9e0d7a6d70217090cdfce.txt            0.0946069 
../../data/edgelists/56e9e0d7a6d70217090cdfcf.txt            0.0774095 
../../data/edgelists/56e9e0d7a6d70217090cdfd1.txt            0.0570271 
../../data/edgelists/56e9e0d7a6d70217090cdfd4.txt            0.0679717 
../../data/edgelists/56e9e0d7a6d70217090cdfd5.txt             0.066173 
../../data/edgelists/56e9e0d7a6d70217090cdfd6.txt            0.0964289 
../../data/edgelists/56e9e0d7a6d70217090cdfd7.txt            0.0581766 
../../data/edgelists/56e9e0d7a6d70217090cdfde.txt            0.0624506 
../../data/edgelists/56e9e0d7a6d70217090cdfe0.txt            0.0589102 
../../data/edgelists/56e9e0d7a6d70217090cdfe9.txt            0.0768656 
../../data/edgelists/56e9e0d7a6d70217090cdfeb.txt            0.0727409 
../../data/edgelists/56e9e0d7a6d70217090cdfec.txt            0.0726769 
../../data/edgelists/56e9e0d7a6d70217090cdfee.txt            0.0729473 
../../data/edgelists/56e9e0d7a6d70217090cdfef.txt            0.0759473 
../../data/edgelists/56e9e0d7a6d70217090cdff0.txt            0.0584113 
../../data/edgelists/56e9e0d7a6d70217090cdff5.txt            0.0521708 
../../data/edgelists/56e9e0d7a6d70217090cdff6.txt            0.0712883 
../../data/edgelists/56e9e0d7a6d70217090cdffa.txt            0.0599543 
../../data/edgelists/56e9e0d8a6d70217090cdffd.txt            0.0778039 
../../data/edgelists/56e9e0d8a6d70217090cdffe.txt            0.0742995 
../../data/edgelists/56e9e0d8a6d70217090ce002.txt            0.0653261 
../../data/edgelists/56e9e0d8a6d70217090ce004.txt            0.0645123 
../../data/edgelists/56e9e0d8a6d70217090ce005.txt            0.0568971 
../../data/edgelists/57222842461efe0c7a6758dd.txt            0.0519056 
../../data/edgelists/57222842461efe0c7a6758de.txt            0.0518409 
../../data/edgelists/57222842461efe0c7a6758df.txt            0.0523954 
../../data/edgelists/57222854461efe0c7a675a78.txt            0.0374418 
../../data/edgelists/57222854461efe0c7a675a82.txt            0.0379956 
../../data/edgelists/57222854461efe0c7a675ad3.txt            0.0958763 
../../data/edgelists/57222854461efe0c7a675baf.txt            0.0514701 
../../data/edgelists/57222854461efe0c7a675bb0.txt            0.0502942 
../../data/edgelists/57222854461efe0c7a675bb1.txt            0.0504656 
../../data/edgelists/57222854461efe0c7a675bb2.txt            0.0501052 
../../data/edgelists/57222854461efe0c7a675bb3.txt            0.0518474 
../../data/edgelists/57222854461efe0c7a675bb4.txt            0.0518284 
../../data/edgelists/57222854461efe0c7a675bb5.txt             0.051396 
../../data/edgelists/57222854461efe0c7a675bb6.txt            0.0524245 
../../data/edgelists/57222854461efe0c7a675bb7.txt            0.0522322 
../../data/edgelists/57222854461efe0c7a675bb8.txt            0.0515867 
../../data/edgelists/5728dc4b461efe0c7a675f37.txt             0.321661 
../../data/edgelists/5728dc4b461efe0c7a675f38.txt             0.229932 
../../data/edgelists/5728dc4b461efe0c7a675f39.txt             0.264349 
../../data/edgelists/5728dc4b461efe0c7a675f3a.txt             0.251071 
../../data/edgelists/5728dc4b461efe0c7a675f3b.txt             0.309821 
../../data/edgelists/5728dc4b461efe0c7a675f3c.txt             0.280258 
../../data/edgelists/5728dc4b461efe0c7a675f3d.txt             0.289319 
../../data/edgelists/5728dc4b461efe0c7a675f3f.txt              0.20502 
../../data/edgelists/5728dc4b461efe0c7a675f40.txt             0.284859 
../../data/edgelists/5728dc4b461efe0c7a675f41.txt             0.282869 
../../data/edgelists/573f4b0f3d097b601f7bab25.txt            0.0566504 
../../data/edgelists/573f4b0f3d097b601f7bab26.txt            0.0569396 
../../data/edgelists/573f4b0f3d097b601f7bab27.txt            0.0656542 
../../data/edgelists/574fa888bd3e93b53c6954b1.txt            0.0439445 
../../data/edgelists/57574842bd3e93b53c695556.txt            0.0897379 
../../data/edgelists/57574842bd3e93b53c695557.txt            0.0778202 
../../data/edgelists/57574842bd3e93b53c695558.txt             0.137868 
../../data/edgelists/57574842bd3e93b53c695559.txt               0.1204 
../../data/edgelists/575aa410bd3e93b53c695629.txt            0.0500885 
../../data/edgelists/575aa410bd3e93b53c69562a.txt            0.0409619 
../../data/edgelists/577ee40d58d31bd664bac0ed.txt            0.0230468 
../../data/edgelists/577ee40d58d31bd664bac0ee.txt            0.0170163 
../../data/edgelists/577ee40d58d31bd664bac0ef.txt            0.0249215 
../../data/edgelists/5786d9fc58d31bd664bad870.txt                    1 
../../data/edgelists/57f1e78f8cf714f319c390a6.txt             0.390581 
../../data/edgelists/57f1e9918cf714f319c390a8.txt             0.133614 
../../data/edgelists/57f1ea608cf714f319c390aa.txt                    1 
../../data/edgelists/583d15578cf714f319c44aca.txt            0.0838461 
../../data/edgelists/583d15578cf714f319c44acb.txt              0.10323 
../../data/edgelists/5847088c8cf714f319c47aae.txt            0.0940882 
../../data/edgelists/5886685ba411221d0e7c677e.txt            0.0309626 
../../data/edgelists/58866954a411221d0e7c6780.txt            0.0459236 
../../data/edgelists/58866954a411221d0e7c6781.txt            0.0826206 
../../data/edgelists/58866954a411221d0e7c6782.txt              0.19412 
../../data/edgelists/58869b22a411221d0e7c6788.txt            0.0245529 
../../data/edgelists/588f93d5a411221d0e7c6791.txt            0.0280152 
../../data/edgelists/588f93d5a411221d0e7c6792.txt            0.0608378 
../../data/edgelists/588f93d5a411221d0e7c6793.txt             0.104897 
../../data/edgelists/588f93d5a411221d0e7c6794.txt             0.113393 
../../data/edgelists/588f93d5a411221d0e7c6795.txt            0.0923786 
../../data/edgelists/588f93d5a411221d0e7c6796.txt            0.0931265 
../../data/edgelists/588f9554a411221d0e7c679b.txt             0.082902 
../../data/edgelists/588f9892a411221d0e7c67a0.txt            0.0762246 
../../data/edgelists/58b0173aa411221d0e7c680c.txt            0.0384966 
../../data/edgelists/58b0173aa411221d0e7c680d.txt            0.0542729 
../../data/edgelists/5902c73762da632511870ff0.txt            0.0559891 
../../data/edgelists/5922400c62da63251188d3ea.txt             0.200709 
../../data/edgelists/5936021067ec90f1500d6595.txt            0.0906154 
../../data/edgelists/5936021067ec90f1500d6597.txt             0.074485 
../../data/edgelists/5936021067ec90f1500d6599.txt            0.0550291 
../../data/edgelists/5944a2174ed8f1bb6022a45c.txt             0.392336 
../../data/edgelists/59488c124ed8f1bb6022a8db.txt             0.290841 
../../data/edgelists/59488c124ed8f1bb6022a8dc.txt             0.337575 
../../data/edgelists/59488c124ed8f1bb6022a8dd.txt             0.316666 
../../data/edgelists/59488c124ed8f1bb6022a8de.txt             0.316686 
../../data/edgelists/59488c124ed8f1bb6022a8df.txt             0.333441 
../../data/edgelists/594898cf4ed8f1bb6022a8f6.txt              0.37211 
../../data/edgelists/594b42e14ed8f1bb6022ae4b.txt             0.260477 
../../data/edgelists/594b42fa4ed8f1bb6022ae4d.txt             0.389406 
../../data/edgelists/594b46354ed8f1bb6022ae59.txt             0.320628 
../../data/edgelists/594b46354ed8f1bb6022ae5a.txt             0.373774 
../../data/edgelists/595b1429549f067e0263b511.txt             0.405614 
../../data/edgelists/595b1429549f067e0263b512.txt             0.678057 
../../data/edgelists/595b1429549f067e0263b513.txt             0.483995 
../../data/edgelists/595b1429549f067e0263b514.txt             0.431601 
../../data/edgelists/595b1429549f067e0263b515.txt             0.486432 
../../data/edgelists/595b1429549f067e0263b516.txt             0.558804 
../../data/edgelists/595b1429549f067e0263b517.txt             0.340296 
../../data/edgelists/595b1429549f067e0263b518.txt              0.45784 
../../data/edgelists/595b1429549f067e0263b519.txt             0.608737 
../../data/edgelists/595b1429549f067e0263b51a.txt              0.41283 
../../data/edgelists/595b1429549f067e0263b51c.txt              0.63017 
../../data/edgelists/595b1429549f067e0263b51d.txt             0.591059 
../../data/edgelists/595b1429549f067e0263b51e.txt             0.677643 
../../data/edgelists/595b1429549f067e0263b51f.txt             0.471028 
../../data/edgelists/595b1442549f067e0263b520.txt             0.413889 
../../data/edgelists/595b15bd549f067e0263b522.txt             0.257002 
../../data/edgelists/595b15bd549f067e0263b523.txt             0.225482 
../../data/edgelists/595b15bd549f067e0263b524.txt            0.0628095 
../../data/edgelists/595b15bd549f067e0263b525.txt             0.106843 
../../data/edgelists/595b15bd549f067e0263b526.txt             0.189292 
../../data/edgelists/595b15bd549f067e0263b527.txt             0.150488 
../../data/edgelists/59a5da04549f067e0266d625.txt            0.0787174 
../../data/edgelists/59a5da04549f067e0266d626.txt             0.514397 
../../data/edgelists/59a5da04549f067e0266d627.txt             0.693361 
../../data/edgelists/59a5da04549f067e0266d628.txt              0.65012 
../../data/edgelists/59a5da04549f067e0266d629.txt             0.095032 
../../data/edgelists/59a5da04549f067e0266d62a.txt             0.317546 
../../data/edgelists/59a5da04549f067e0266d62b.txt               0.7293 
../../data/edgelists/59a5da04549f067e0266d62d.txt                    1 
../../data/edgelists/Aishihik_Lake_host-parasite_web_Aishihik_Lake_host-parasite_web.txt             0.166659 
../../data/edgelists/Arroyo_plant-pollinator_web_Elevation_1.txt             0.143369 
../../data/edgelists/Arroyo_plant-pollinator_web_Elevation_2.txt             0.205629 
../../data/edgelists/Arroyo_plant-pollinator_web_Elevation_3.txt             0.352045 
